aValue,bValue,frequencykHz,Rs,Xc,Species,Type,Condition,Goat_Weight_kg,Meat_Yield_pct
145.9697793,30.49296131,50,145.4514392,28.08327811,Goat,Carcass,H,31.4,47.9
204.7330126,44.8723623,50,237.2863653,45.72611403,Goat,Carcass,P,30.2,41
145.6195372,34.05518667,50,139.1388426,29.47749496,Goat,Carcass,P,31.2,42.2
177.470461,38.44063511,50,186.5081591,37.85002005,Goat,Carcass,P,34.6,44.7
155.5126761,23.66416791,50,140.3588339,27.5951843,Goat,Carcass,P,25.2,42.8
164.2748348,28.62781519,50,141.3730304,30.75968378,Goat,Carcass,P,31.8,41.9
127.6852275,27.38912782,50,132.3619818,29.76872677,Goat,Carcass,H,25,49.2
177.9075011,38.75327136,50,181.5254201,36.50032622,Goat,Carcass,H,25,52.2
137.3922382,21.53452008,50,161.2378492,25.55214866,Goat,Carcass,P,32.7,44.3
208.8721527,43.93296991,50,208.0388133,46.84001774,Goat,Carcass,P,29.7,42.4
140.9186995,35.39320788,50,137.638278,35.15623063,Goat,Carcass,P,25.3,46.6
201.1741581,40.01716472,50,199.9097255,35.45342807,Goat,Carcass,P,31.4,43.2
149.0370896,39.1331175,50,161.2105242,33.30277528,Goat,Carcass,H,28.1,52.3
183.3774655,36.09273339,50,175.4657018,42.38666923,Goat,Carcass,P,25.9,43.9
144.479432,23.18747321,50,149.8284488,30.73591122,Goat,Carcass,P,25,44.5
159.3364596,33.42045021,50,164.8453302,24.93283083,Goat,Carcass,H,25,52.6
161.1437768,38.24087941,50,175.0067993,39.94063287,Goat,Carcass,P,34.1,41.7
154.5973351,29.24577956,50,150.1366822,32.89794121,Goat,Carcass,P,27.9,42.1
169.1830203,27.33894162,50,170.9782099,27.94757092,Goat,Carcass,H,35.5,48.8
193.8036897,41.23984741,50,213.8588083,44.75940408,Goat,Carcass,P,29.5,44.5
184.9656099,32.27281755,50,163.8428232,34.57639675,Goat,Carcass,P,32.6,49.6
210.6665519,53.82459738,50,195.932584,51.74879537,Goat,Carcass,P,31,42.8
167.8454249,46.49188248,50,173.6245422,38.28831821,Goat,Carcass,P,30.8,41.8
192.7377208,52.1517168,50,189.2512535,53.38231776,Goat,Carcass,P,31.6,42.6
132.8180807,25.48891014,50,135.8468978,28.98588756,Goat,Carcass,H,27.2,49.6
142.403721,20.97022254,50,155.5254432,31.10458406,Goat,Carcass,P,25,45.3
173.9636159,24.99119438,50,157.6869542,32.42845827,Goat,Carcass,H,34.4,47.9
154.7092456,34.70036903,50,160.2531062,30.97822408,Goat,Carcass,P,38.2,44.4
168.6307182,27.5506572,50,166.1947908,37.39753703,Goat,Carcass,H,38.8,53.3
169.0466709,34.11746119,50,152.0494765,38.21471091,Goat,Carcass,P,27.5,44.3
165.6725386,33.55959063,50,151.6066433,33.2863579,Goat,Carcass,P,26.6,44.9
213.7536352,48.52765703,50,214.4309915,42.62690216,Goat,Carcass,P,29.3,48.6
163.8404483,35.52500907,50,174.851655,32.358721,Goat,Carcass,P,29.7,43.1
198.4762266,40.03694546,50,191.5297365,37.56102155,Goat,Carcass,P,31.2,43.1
172.9249915,29.17044874,50,161.879592,26.77799751,Goat,Carcass,H,25.6,48.5
356.7074354,127.5063036,50,355.1574867,132.2778013,Goat,Carcass,H,28.7,49.4
190.0532018,40.63438489,50,190.0178868,43.15920829,Goat,Carcass,P,31.5,40.9
147.004189,37.98022114,50,148.7267036,35.54025156,Goat,Carcass,H,25,49.5
146.7114246,25.44096973,50,147.9621941,24.67664942,Goat,Carcass,P,29.4,44.7
124.0841959,34.07294353,50,141.0917878,28.38659707,Goat,Carcass,H,25,48.8
179.1774171,41.04440314,50,194.0689937,41.90401659,Goat,Carcass,P,35,45.1
168.8972821,42.73957676,50,188.2250228,37.90857557,Goat,Carcass,P,36.1,45.1
156.1038533,36.45048054,50,159.0832318,39.83220814,Goat,Carcass,P,35.5,41.6
206.3957468,45.24980608,50,238.4329092,44.71416514,Goat,Carcass,P,30.5,45.6
166.5107695,26.27939838,50,167.8273262,25.97980449,Goat,Carcass,H,25,50.6
138.2671493,31.94112736,50,128.4346237,34.77924792,Goat,Carcass,H,25.3,45.8
168.0145873,41.63857524,50,167.9000219,39.29657895,Goat,Carcass,P,31.9,47.3
135.4412736,32.11868137,50,155.9259347,29.63738376,Goat,Carcass,P,25,41.9
132.2645414,35.72912227,50,133.4162861,32.02974348,Goat,Carcass,H,36.3,46.8
136.0240037,31.39840622,50,114.6633017,28.12969239,Goat,Carcass,H,27.5,49.3
158.1029358,33.80169086,50,141.3416221,31.97200629,Goat,Carcass,H,32.5,50.2
347.567427,87.81890178,50,360.560612,83.18061608,Goat,Carcass,P,27.6,47.5
154.6583093,36.19656952,50,135.0017185,33.93344507,Goat,Carcass,H,25.1,50.2
154.5554617,22.58019987,50,117.1330977,31.1700971,Goat,Carcass,H,25,47.9
153.819483,35.26109569,50,159.5066751,28.99461989,Goat,Carcass,P,35.3,44.6
167.8893891,34.6409674,50,172.717163,37.84297091,Goat,Carcass,H,29.8,48.8
183.2175707,37.65694626,50,177.8629125,37.13106501,Goat,Carcass,P,33.8,44.8
154.9455394,33.33604104,50,148.9251995,38.40091278,Goat,Carcass,P,30.3,44.3
163.4493367,39.93490368,50,149.9128733,39.95016415,Goat,Carcass,P,32.5,43.2
155.678368,30.25463758,50,160.9693647,33.6713788,Goat,Carcass,P,28.5,43.6
144.1933325,32.78020982,50,150.7267402,31.07783503,Goat,Carcass,P,28.8,40.6
146.1254765,37.23211365,50,150.5044294,34.65331473,Goat,Carcass,H,29.4,50.9
187.4681408,39.55647314,50,192.5572084,41.77603631,Goat,Carcass,P,33.2,45.2
148.3047052,32.03248529,50,147.3675987,26.75744569,Goat,Carcass,H,32.1,44.6
206.1921127,53.17706107,50,204.771897,41.83212209,Goat,Carcass,P,45.8,46.3
140.1842204,37.99792878,50,121.5929917,37.02101726,Goat,Carcass,H,37.7,48.8
150.6258815,28.25032805,50,153.7689341,30.31751433,Goat,Carcass,H,25,47.4
167.123474,28.91447871,50,158.810284,32.90442535,Goat,Carcass,P,29.7,42.3
186.9823004,38.22593797,50,182.6928088,37.95398693,Goat,Carcass,P,29.1,43.1
177.0939427,37.7623275,50,162.3586995,42.18982916,Goat,Carcass,P,37,42.4
172.4443428,41.11270773,50,178.1309133,37.94899302,Goat,Carcass,P,29.2,42.9
169.8684748,29.07575273,50,168.9285221,29.4913321,Goat,Carcass,H,33,52.9
199.8541868,49.89771988,50,197.0027786,51.50957938,Goat,Carcass,P,25,45.3
156.881425,36.7239349,50,164.80274,33.42946674,Goat,Carcass,P,25,48.5
153.3185737,25.24973099,50,153.2293462,29.81300171,Goat,Carcass,P,40.5,44.7
201.0391645,50.71576958,50,193.8995252,49.91636821,Goat,Carcass,P,31.7,45.7
130.9904485,29.52112406,50,139.5730219,26.42672141,Goat,Carcass,H,25,47.4
89.51255099,55.12297468,50,87.49916173,48.98184234,Goat,Carcass,P,28.8,43.1
185.90932,40.04046604,50,175.4635725,32.19503747,Goat,Carcass,H,25.8,49.3
119.3111138,26.01976592,50,139.2976756,24.58120438,Goat,Carcass,H,27.8,50.4
143.5538843,34.50103561,50,140.7880162,31.74410952,Goat,Carcass,P,25,44.1
152.8610969,30.41712901,50,151.2391027,29.41526335,Goat,Carcass,H,26.1,50
178.2598787,40.18491572,50,186.2036559,35.92689595,Goat,Carcass,P,28.9,45.2
166.5464353,39.15313777,50,178.169524,40.62562214,Goat,Carcass,H,36.2,48.9
151.2330965,34.60047362,50,148.2143753,33.08438482,Goat,Carcass,H,32.2,48.4
141.0357742,33.02933923,50,124.4987715,33.99753964,Goat,Carcass,H,32.5,47.6
135.2759785,30.84102211,50,134.7115241,31.94726914,Goat,Carcass,P,29.3,46.3
16.74743677,2.958968502,50,40.29678718,1.966233627,Goat,Carcass,P,30,42.8
193.3862565,33.6900972,50,198.1646133,38.509128,Goat,Carcass,P,27.1,45.3
126.3557383,28.17091073,50,122.0087689,25.07541028,Goat,Carcass,H,25.4,48.7
1125.524243,357.5221968,50,1114.584614,354.195019,Goat,Carcass,H,62.7,58.4
141.5285178,28.62830184,50,144.2790688,32.59563113,Goat,Carcass,P,28.3,40.2
145.5411415,34.97620372,50,150.6026457,38.81158152,Goat,Carcass,H,29.7,49.8
185.2044751,42.44369275,50,202.3481414,43.24973218,Goat,Carcass,P,30.5,42.2
74.06682673,36.75878565,50,64.50310209,39.09605174,Goat,Carcass,H,33.3,49.1
137.9415459,35.827751,50,120.4077533,36.98474086,Goat,Carcass,H,35.7,48.6
146.7687282,27.37492653,50,135.6117533,26.60053059,Goat,Carcass,P,26.6,41.2
200.3623932,38.24442183,50,199.4760356,39.29300128,Goat,Carcass,P,25,45.4
173.8280895,37.35504384,50,154.8768878,34.99128698,Goat,Carcass,H,26.9,49.7
11.79864296,1.326248531,50,16.48674823,4.767920272,Goat,Carcass,H,25,47.7
15.19830516,5.460190292,50,28.81297585,4.694681646,Goat,Carcass,P,29.8,43
223.5265045,43.0618906,50,213.170069,43.02288944,Goat,Carcass,P,36.8,45.1
134.7973267,29.81903278,50,131.9373952,27.45527561,Goat,Carcass,H,25,51.5
181.6063049,40.62709353,50,191.3645056,44.50979767,Goat,Carcass,P,27.3,43.9
148.3949705,38.5968387,50,161.7264446,42.89427639,Goat,Carcass,P,25,46.3
153.4730601,25.94381968,50,170.3493072,27.34784573,Goat,Carcass,H,31,49.4
161.7410245,26.2603526,50,173.2488704,29.64767293,Goat,Carcass,P,30.3,47.1
181.352403,30.127501,50,172.8716953,32.8597343,Goat,Carcass,P,34.8,44
1111.63199,355.4371746,50,1088.929968,353.1656527,Goat,Carcass,H,62.5,54.7
149.1490944,35.5611534,50,152.5171225,33.91858626,Goat,Carcass,P,33,42.1
189.8447991,39.74797069,50,202.0426631,42.33422109,Goat,Carcass,P,25,44.6
200.6618731,49.69326859,50,199.749897,49.71424966,Goat,Carcass,P,28.4,43
144.898825,31.7469778,50,145.2817728,34.75881748,Goat,Carcass,P,34.5,47
168.6453601,34.37105487,50,145.1163255,31.45622534,Goat,Carcass,P,27.5,42.5
169.3879668,37.56019155,50,174.4046216,30.10590855,Goat,Carcass,P,25,43.1
168.4752912,26.93647798,50,158.264737,30.18536886,Goat,Carcass,H,34.5,50.5
153.7467425,32.88691578,50,140.7426726,31.23812729,Goat,Carcass,P,27,46.5
183.7950791,43.46325441,50,166.6792138,45.08069899,Goat,Carcass,P,36,45.8
203.753461,45.08974469,50,206.0053611,48.69271793,Goat,Carcass,P,31.6,46.8
159.0181187,35.19108019,50,158.562575,35.79464672,Goat,Carcass,P,28.8,44.1
171.9812607,33.37819772,50,155.4785168,38.56664206,Goat,Carcass,P,37.2,44.1
206.392524,43.03054093,50,199.960535,47.2313055,Goat,Carcass,P,25.1,48.6
195.9575544,40.00069253,50,170.1085659,37.46423704,Goat,Carcass,P,38.3,47.8
166.1902062,42.22644257,50,205.6108256,34.85555705,Goat,Carcass,P,27.9,46.2
1124.093853,351.7463376,50,1115.084502,356.6377198,Goat,Carcass,H,61.5,58.5
168.066365,32.41683284,50,149.5764929,32.07448011,Goat,Carcass,H,31.1,51
79.30603065,37.72019093,50,73.65204208,39.0265845,Goat,Carcass,H,25.2,46
143.7317921,31.2962614,50,153.0264686,29.45539965,Goat,Carcass,H,26.1,49.2
196.7291676,42.97849791,50,197.0677216,38.2777692,Goat,Carcass,P,29.7,47.7
145.4064196,32.13626799,50,163.7636328,29.98373205,Goat,Carcass,H,25,50.8
154.6123011,28.27843923,50,143.0126715,30.68170488,Goat,Carcass,P,39.7,44.1
147.7051862,35.22120412,50,156.5197208,32.15663269,Goat,Carcass,P,27.6,47.3
158.75546,34.92222409,50,169.1256249,36.14225235,Goat,Carcass,P,36.1,45.1
167.560019,33.85732932,50,150.3575711,33.38405624,Goat,Carcass,H,35.4,50.7
172.9978969,27.39563307,50,162.0200629,35.21704529,Goat,Carcass,P,32.4,45.1
143.7541028,29.83307365,50,145.0135161,27.35374653,Goat,Carcass,H,29.1,50.3
155.4750805,33.04482627,50,167.0934186,37.18597295,Goat,Carcass,P,31.2,45.6
144.3775639,30.94660395,50,137.4455711,28.25293529,Goat,Carcass,H,32.5,51.7
138.5153102,23.30873505,50,137.8670813,27.2962627,Goat,Carcass,H,30.1,52
155.7423015,38.45979918,50,169.1871943,45.14999958,Goat,Carcass,P,25,43.4
184.6591064,40.11918124,50,178.9145277,38.2703932,Goat,Carcass,P,25,45.2
160.661046,29.54912385,50,157.6109998,30.95148921,Goat,Carcass,H,37.8,51.9
201.094791,44.97397786,50,198.2565602,45.3937042,Goat,Carcass,P,25,44.4
220.3610866,43.67435863,50,203.1260182,40.75130899,Goat,Carcass,P,33,42.1
136.8784305,30.92192049,50,145.577365,33.97676359,Goat,Carcass,H,28.4,47.4
123.8063003,26.41639869,50,132.0213976,27.3654481,Goat,Carcass,H,30,47.4
127.9755502,32.26753306,50,132.7965879,31.24812698,Goat,Carcass,H,25,48.2
161.4340574,29.22011992,50,144.9166637,20.96294697,Goat,Carcass,P,31.9,42.8
188.1371447,49.06276132,50,194.1231179,50.38263388,Goat,Carcass,P,32.2,46.6
193.5879085,40.90992705,50,184.3377067,38.97074385,Goat,Carcass,P,45.1,44
158.2684501,35.51587096,50,174.6441727,36.67522802,Goat,Carcass,P,31.1,47
141.2007043,28.56954923,50,155.2463043,33.50495856,Goat,Carcass,P,36.6,42
132.7519085,30.57622465,50,139.1497644,31.9234131,Goat,Carcass,H,25,48.4
171.1853024,33.08164601,50,147.4324125,31.13675175,Goat,Carcass,H,35.4,49.4
160.0685738,32.75401239,50,165.5803119,36.55622597,Goat,Carcass,P,31.5,46
146.6482825,32.59803878,50,150.7263571,34.37585258,Goat,Carcass,P,31.2,46.5
154.1320132,25.59261319,50,144.3043317,34.29654845,Goat,Carcass,H,31.3,48.1
189.5011835,42.23929973,50,198.9252284,41.63158672,Goat,Carcass,P,39.9,46.6
585.431106,72.29450745,50,553.9730297,71.2061372,Goat,Carcass,H,45.6,49.6
142.9247589,26.73485658,50,114.3204537,29.9045354,Goat,Carcass,H,25.4,50.6
161.0956056,37.8779963,50,163.3816391,40.34837138,Goat,Carcass,P,27.2,41.6
110.56644,55.57783453,50,97.28753919,54.44799355,Goat,Carcass,P,32.2,44.4
176.1149186,41.41819083,50,191.5165338,43.43389466,Goat,Carcass,P,33.2,46.8
152.9675225,30.00837914,50,153.644958,31.42252497,Goat,Carcass,H,25,51.1
169.4585576,29.75460129,50,130.4368127,31.88805411,Goat,Carcass,P,32.6,40.8
134.8080446,30.1927173,50,106.9603172,31.41633242,Goat,Carcass,H,25,47.9
173.2200498,41.58969623,50,180.993966,44.43305889,Goat,Carcass,P,32.9,45.9
74.93873106,38.22800942,50,81.8951986,40.41969548,Goat,Carcass,H,25,49.9
1607.920235,293.571303,50,1559.919454,294.3289547,Goat,Carcass,H,76.2,60
166.8576673,32.42342964,50,154.3471805,30.58006138,Goat,Carcass,P,27.6,40
131.3951359,31.00594319,50,120.2769472,31.92861343,Goat,Carcass,H,36.7,51.3
157.9708789,38.12057249,50,162.5112406,33.57606961,Goat,Carcass,P,32.3,47.1
210.258676,46.47793055,50,236.0834898,46.08330915,Goat,Carcass,P,38.6,45.3
146.7051154,32.26415045,50,140.7722797,31.72449152,Goat,Carcass,H,44.2,49.6
176.7270214,39.99639549,50,161.897271,32.62589531,Goat,Carcass,P,30.9,45.4
171.7956023,33.51405966,50,169.6085563,35.88650893,Goat,Carcass,P,38.1,47.3
185.6777067,42.04964895,50,181.2185557,44.12699617,Goat,Carcass,P,27.5,45
186.3401816,42.25311718,50,197.7946848,43.25603947,Goat,Carcass,H,37.5,49.2
135.3782613,32.6391582,50,158.5052306,31.82269404,Goat,Carcass,H,25.7,50.1
157.4700217,33.93525444,50,156.840464,36.60623559,Goat,Carcass,H,30,49.3
128.198353,36.30257623,50,144.9606286,39.05290733,Goat,Carcass,H,32,49.1
177.6861663,43.95287615,50,178.5764386,38.46535675,Goat,Carcass,P,34.3,40.9
149.1199311,28.11624444,50,142.4501815,27.5640644,Goat,Carcass,P,25,45.2
133.3307261,30.91220563,50,154.4080388,34.14419434,Goat,Carcass,H,25.3,51.6
1464.493266,330.1095559,50,1471.548677,334.4122889,Goat,Carcass,H,76.1,60
195.0345198,53.69582703,50,208.6297891,53.88928199,Goat,Carcass,P,29.7,46.6
154.1663715,31.196774,50,138.2587153,22.40803706,Goat,Carcass,P,25,44.1
161.8889053,27.48200139,50,165.7072866,27.96234447,Goat,Carcass,H,30.1,49.7
154.2270659,31.6685857,50,153.8420327,31.8333455,Goat,Carcass,P,29.5,46.7
138.7555586,30.48435824,50,128.0650857,27.58374877,Goat,Carcass,H,30.3,50.8
150.3456427,33.79196706,50,163.2209363,26.19426309,Goat,Carcass,P,32.8,47.4
127.0147917,35.61125684,50,131.3294057,28.27312233,Goat,Carcass,H,31.6,47.7
132.7594971,29.55608933,50,138.342894,28.99140722,Goat,Carcass,H,25.6,47.8
209.2050597,41.85289502,50,200.0083381,40.74989074,Goat,Carcass,P,29.7,44
181.4530371,42.83407068,50,176.6366305,37.62740465,Goat,Carcass,P,35.5,42.6
0,0.130839263,50,28.65688898,1.098680417,Goat,Carcass,P,25,40.6
186.9406392,42.39754675,50,200.3187228,40.81650526,Goat,Carcass,P,29.4,45.6
163.3556634,23.0310137,50,139.4563701,25.88479978,Goat,Carcass,P,25,45
167.8125764,35.92036234,50,156.0438163,40.26457198,Goat,Carcass,P,30.2,44.7
150.4645285,39.49665122,50,167.7775276,37.13735281,Goat,Carcass,P,31.9,45.1
162.1656713,32.73686646,50,141.5203012,26.92591076,Goat,Carcass,H,25,46.3
359.7031199,127.1596567,50,353.0817641,126.3237474,Goat,Carcass,H,30.9,49.6
149.9424419,24.88234018,50,162.3231934,26.49315955,Goat,Carcass,P,25,43.8
142.0982669,31.35044874,50,146.3445648,32.64979642,Goat,Carcass,H,33.7,49.3
124.2292591,25.51726032,50,121.5830424,25.03972795,Goat,Carcass,H,25,46.1
135.5366549,36.36081947,50,135.5913413,38.41811571,Goat,Carcass,H,29,47.2
169.7638336,34.08573003,50,145.6631666,32.22503315,Goat,Carcass,P,33.8,43.3
166.29074,35.70510754,50,152.5959461,41.74363536,Goat,Carcass,H,31.1,51.3
159.4313124,25.32254221,50,163.8852525,30.92874775,Goat,Carcass,H,28.1,49.9
176.9114908,36.90358818,50,181.0989145,38.33831232,Goat,Carcass,P,32.6,46.5
120.708116,28.023693,50,132.3597316,29.75246375,Goat,Carcass,H,34.3,48.8
171.104719,27.56529514,50,164.9537334,33.83255224,Goat,Carcass,P,30,44.4
155.3512677,27.29279684,50,172.4418105,27.0551654,Goat,Carcass,H,25,50.5
198.9059148,47.68699126,50,196.5976195,48.22984154,Goat,Carcass,P,37.2,44.2
133.1833766,35.90284165,50,154.1299306,33.27569407,Goat,Carcass,P,31.6,43
137.0651665,38.15275792,50,164.0949815,33.15115786,Goat,Carcass,P,29.7,41.4
153.2649849,29.48162846,50,155.0016999,28.39080793,Goat,Carcass,P,25,43.1
181.7003773,42.61105228,50,182.0112852,42.60572689,Goat,Carcass,P,29.4,46.2
145.5954081,27.71436397,50,159.0482751,28.48403971,Goat,Carcass,H,25.6,51.9
154.5454937,28.26386908,50,146.0396904,25.39306416,Goat,Carcass,P,25,42.7
153.7474804,30.29202256,50,124.7512691,25.16200888,Goat,Carcass,H,29,45.6
205.2539072,39.88934192,50,175.8894164,44.05317981,Goat,Carcass,P,28.6,46.3
140.3604705,31.31926802,50,149.933694,34.87502933,Goat,Carcass,H,27.4,49.4
145.0907339,34.75690287,50,148.5533412,39.25314693,Goat,Carcass,H,33.4,46.5
174.1059618,38.72778172,50,151.261216,36.64073928,Goat,Carcass,P,31.7,40
155.5106261,23.23384946,50,141.5287552,32.41791989,Goat,Carcass,H,27.4,47.2
147.4760605,27.94619994,50,149.1096564,29.23476128,Goat,Carcass,P,26.8,43.3
178.35059,39.89079706,50,179.8663264,37.37012269,Goat,Carcass,P,28.6,42.2
191.083663,37.42672189,50,176.9019936,36.84502319,Goat,Carcass,P,29.9,45.9
365.6815828,131.0551261,50,346.1111702,127.5549883,Goat,Carcass,H,39.2,48.8
156.6349212,35.86066868,50,163.3311638,36.33505243,Goat,Carcass,P,25,44.4
158.768183,31.63952952,50,144.2651197,37.56238397,Goat,Carcass,P,37.3,48.9
177.1541195,39.98222609,50,160.613414,32.43003178,Goat,Carcass,P,33.6,44.6
562.4070876,66.61282902,50,546.6552069,70.12706391,Goat,Carcass,H,30.1,52.7
188.8972083,42.06677351,50,182.7353898,38.04184734,Goat,Carcass,P,31.6,44.3
159.634371,31.35657045,50,144.5922947,30.63088088,Goat,Carcass,H,35.3,50.5
162.0358955,28.80125687,50,182.3976142,28.72428777,Goat,Carcass,H,32.6,50.7
169.6482258,32.02575992,50,136.5929325,36.34536333,Goat,Carcass,P,28,42.1
162.5650446,32.92024391,50,165.991687,32.9550049,Goat,Carcass,P,30.1,43.6
186.5537106,33.49600742,50,127.2311063,33.5144251,Goat,Carcass,H,31.2,47.7
180.7676937,39.81015226,50,207.2962328,42.53370538,Goat,Carcass,P,35.1,44.2
152.9287966,34.44325331,50,139.0449149,32.55404059,Goat,Carcass,P,25,47.8
160.2959673,31.16589887,50,180.9917388,33.25834369,Goat,Carcass,P,27.6,45.8
188.0747692,36.10834008,50,180.0018892,41.52817594,Goat,Carcass,P,39.2,44.3
1495.004242,329.0549044,50,1488.236327,334.5048131,Goat,Carcass,H,74,60
144.1439096,28.26320987,50,162.1209177,28.26834959,Goat,Carcass,P,37.7,44.8
165.2825226,36.00008593,50,151.5226378,33.38592647,Goat,Carcass,H,45.2,46
204.9243766,52.02923406,50,189.3098103,51.14787222,Goat,Carcass,P,29,47.8
18.22817505,2.287274951,50,2.412697331,4.63972224,Goat,Carcass,H,25,47.7
133.1422392,31.69868391,50,151.0765855,27.85579282,Goat,Carcass,P,28.3,40
152.4405852,24.73940918,50,133.6562028,31.61901623,Goat,Carcass,H,35.2,45.9
222.6102365,46.11697049,50,201.599135,41.76278416,Goat,Carcass,P,38.3,46.9
202.1504509,51.01527933,50,201.5112015,49.63874414,Goat,Carcass,P,42.9,41.5
168.0961689,40.94118938,50,156.7970577,33.7735382,Goat,Carcass,P,30.2,47
167.3193831,40.70509405,50,161.6254073,38.66089697,Goat,Carcass,P,32.8,44.5
136.1923397,29.60734108,50,138.0986569,24.84943907,Goat,Carcass,H,26,50.6
167.5730808,35.41088761,50,154.4101685,38.17156161,Goat,Carcass,P,25,43.7
142.3193768,35.229212,50,136.9578545,40.70027297,Goat,Carcass,H,29.3,50.1
144.2959541,34.46047857,50,168.7453553,33.33471323,Goat,Carcass,H,25,50.1
148.2436993,29.52851924,50,156.9050222,30.40027263,Goat,Carcass,P,33.2,44.2
130.2857214,31.84874594,50,134.3110643,30.89414728,Goat,Carcass,H,25,47
159.2786003,32.94485022,50,155.2036236,37.42449381,Goat,Carcass,P,26.4,45
151.7234909,29.84085567,50,156.6616505,32.13218865,Goat,Carcass,P,31.4,40.7
155.2089653,32.44660121,50,142.3949647,35.82010785,Goat,Carcass,P,31.7,46
190.1372683,38.62113366,50,189.3822358,37.84536963,Goat,Carcass,P,31,45
186.5650331,54.08741431,50,195.6241198,48.92663334,Goat,Carcass,P,40.5,45.5
158.034529,32.69529458,50,124.6525584,24.83135763,Goat,Carcass,P,37.6,40
163.2538612,41.90313398,50,184.4048868,34.41469172,Goat,Carcass,P,27.3,42.3
151.553969,31.65459812,50,170.9845474,38.38823645,Goat,Carcass,P,38.3,43.4
169.9482479,39.49879887,50,156.7880874,38.33234896,Goat,Carcass,H,39.2,50.6
146.1613453,38.60243589,50,153.4865159,39.06280695,Goat,Carcass,P,29.2,42.3
126.8908125,27.79823775,50,137.3392776,28.9016697,Goat,Carcass,H,29.5,54.2
162.0637022,25.99946157,50,137.373961,25.32765503,Goat,Carcass,P,29.8,43.6
120.1777784,29.84939962,50,151.9943681,33.39325395,Goat,Carcass,H,26.1,47.2
169.4639137,36.9222391,50,153.1947549,32.32478746,Goat,Carcass,P,27.6,43.9
147.5010193,24.16410585,50,148.6359647,28.83019091,Goat,Carcass,H,36.5,47.4
162.2101808,37.28435679,50,157.54354,40.05448425,Goat,Carcass,P,32.4,41.9
192.993373,43.36283662,50,188.8490677,42.17599449,Goat,Carcass,P,28.5,46.6
147.4794327,30.09929678,50,148.9986522,28.13279151,Goat,Carcass,H,25.3,50.3
144.2117443,32.37054711,50,145.6843152,28.64389473,Goat,Carcass,P,26,45.3
210.9015152,40.64112893,50,204.7910281,41.73900254,Goat,Carcass,P,31.1,47.3
158.1154532,41.59784677,50,176.2081359,37.92573772,Goat,Carcass,P,35,45.4
153.1008251,31.33977792,50,152.2962472,36.36020739,Goat,Carcass,P,25.7,42.1
143.8005227,26.17085413,50,139.0574933,30.94906499,Goat,Carcass,P,34.2,45.6
140.5148252,30.85979524,50,122.0370241,29.64739738,Goat,Carcass,H,30.3,46.7
22.87827825,0,50,16.98466221,7.015142659,Goat,Carcass,H,26.4,47.2
176.1113963,39.90776656,50,181.9879615,36.90125698,Goat,Carcass,P,36,44.4
132.9597109,26.82453961,50,156.8901934,23.32402162,Goat,Carcass,P,34,44.1
137.8937508,28.53408283,50,146.188939,28.80483643,Goat,Carcass,P,25,40.6
169.0477435,36.99517125,50,150.3239654,38.38588091,Goat,Carcass,P,25,42.3
1129.916678,356.0296654,50,1086.866237,357.6121036,Goat,Carcass,H,59.2,56
136.0387738,25.24477892,50,161.4186211,27.53767317,Goat,Carcass,H,31.6,48.2
163.0312714,39.62657892,50,172.4050039,37.07026706,Goat,Carcass,P,37.3,46.7
171.8594038,35.57073749,50,165.4031651,37.19073888,Goat,Carcass,P,30.9,47
142.5432578,30.70426453,50,147.8581955,34.1474918,Goat,Carcass,H,38.2,47
153.1196052,28.98346828,50,142.3177935,38.00619154,Goat,Carcass,P,26.3,44.2
140.1682658,31.59040193,50,141.8464633,32.60297193,Goat,Carcass,P,26.9,47.3
146.4476635,22.97945811,50,149.8825099,24.37912496,Goat,Carcass,H,28.4,49
169.9531742,47.78726628,50,202.753111,51.47240681,Goat,Carcass,P,26.8,43.8
158.1843237,33.25527983,50,142.1672651,25.76788341,Goat,Carcass,P,35.8,45.9
197.2429718,39.76937634,50,189.4157299,43.9223031,Goat,Carcass,P,25,44
147.7907844,32.36083666,50,146.7101786,31.6011562,Goat,Carcass,P,27.3,46.8
173.3595229,37.38010423,50,152.7644157,38.43311992,Goat,Carcass,H,36.1,48
149.674547,33.89566024,50,178.0194694,34.71052457,Goat,Carcass,H,28.8,48.6
143.0239495,29.53739158,50,148.0688149,33.54510479,Goat,Carcass,P,35.1,45.8
186.6624348,40.8191067,50,175.7979671,41.62560716,Goat,Carcass,P,41.9,44.6
156.2451863,30.99308664,50,151.3988761,34.39187023,Goat,Carcass,H,30.5,49.5
188.4675076,49.36717918,50,195.7114975,52.06488688,Goat,Carcass,P,37,40.7
131.8555838,28.4755568,50,134.8645723,27.24769588,Goat,Carcass,P,41.5,43.4
147.1197939,28.99518937,50,160.1252824,27.49411841,Goat,Carcass,P,32.1,46.1
1606.143736,290.108134,50,1605.400664,296.3279256,Goat,Carcass,H,78,60
200.7670494,41.33410274,50,201.4224446,45.22611501,Goat,Carcass,H,36.1,51.1
162.6271878,35.83182946,50,149.8239665,35.36330974,Goat,Carcass,P,36.1,44.8
182.3183793,38.99224562,50,179.5750201,37.36252689,Goat,Carcass,P,30.8,44.1
153.2349685,32.49643429,50,142.9842034,32.2969363,Goat,Carcass,H,27.5,51.9
175.2082636,32.81054375,50,156.627162,34.38781075,Goat,Carcass,P,39.1,43.6
